From,To,Operator,Distance,Duration,Bus Type,Departure,Arrival
Nagpur,Pune,saini travels pvt.ltd.,731,0:14:45,A/c,06:15:00 PM,09:00:00 AM
Nagpur,Adilabad,Pooja Travels (Nagpur)-2x1,196,0:4:0,Non A/c,09:30:00 PM,01:30:00 AM
Nagpur,Adilabad,saini travels pvt.ltd.--NON STOP--,196,0:4:40,Non A/c,08:00:00 PM,12:40:00 AM
Nagpur,Adilabad,saini travels pvt.ltd.--NON STOP--,196,0:4:40,A/c,09:30:00 PM,02:10:00 AM
Nagpur,Adilabad,Pooja Travels (Nagpur)-,196,0:4:0,Non A/c,08:30:00 PM,12:30:00 AM
Nagpur,Adilabad,saini travels pvt.ltd.-(2X1)SIMBA-NON STOP,196,0:4:40,A/c,08:45:00 PM,01:25:00 AM
Nagpur,Selu,Indore Travels-HUMSAFAR,397,0:4:0,A/c,08:30:00 PM,12:30:00 AM
Nagpur,GangaKhed,sanjay travels,411,0:10:0,A/c,08:00:00 PM,06:00:00 AM
Nagpur,GangaKhed,saini travels pvt.ltd.,411,0:10:0,Non A/c,06:00:00 PM,04:00:00 AM
Nagpur,GangaKhed,saini travels pvt.ltd.,411,0:10:0,Non A/c,07:30:00 PM,05:30:00 AM
Nagpur,Rewa,Pooja Travels (Nagpur)-,501,0:11:20,Non A/c,07:30:00 PM,06:50:00 AM
Nagpur,Deori,Mahendra Travels,424,1:3:30,Non A/c,08:00:00 AM,11:30:00 AM
Nagpur,Ahmednagar,Neeta Tours and Travels,609,0:12:0,Luxury A/C,05:45:00 PM,05:45:00 AM
Nagpur,Ahmednagar,verma travels-vidharbh express-,609,0:14:0,Non A/c,04:30:00 PM,06:30:00 AM
Nagpur,Ahmednagar,verma travels-vidharbha express,609,0:14:0,A/c,06:00:00 PM,08:00:00 AM
Nagpur,Ahmednagar,sanjay travels,609,0:10:0,Non A/c,08:00:00 PM,06:00:00 AM
Nagpur,Ahmednagar,Prasanna(Nathkrupa)Travels (Prasanna Purple),609,0:13:0,2x1 Air Suspension Ac Sleeper,09:00:00 PM,10:00:00 AM
Nagpur,Ahmednagar,saini travels pvt.ltd.-SIMBA PASSION-2X1,609,0:12:0,A/c,04:30:00 PM,04:30:00 AM
Nagpur,Ahmednagar,raj tour and travel-(2x1 slp-al-235),609,0:15:14,A/c,09:00:00 PM,12:14:00 PM
Nagpur,Ahmednagar,verma travels-VIDHARBHA EXPRESS2X,609,0:14:0,A/c,03:00:00 PM,05:00:00 AM
Nagpur,Ahmednagar,saini travels pvt.ltd.-Simba passion-2x1,609,0:12:30,A/c,06:30:00 PM,07:00:00 AM
Nagpur,Ahmednagar,Prasanna Purple (Prasanna Purple),609,0:13:0,2x1 Ac Sleeper - PURPLE,05:00:00 PM,06:00:00 AM
Nagpur,Ahmednagar,sanjay travels,609,0:12:0,Non A/c,10:05:00 PM,10:05:00 AM
Nagpur,Ahmednagar,saini travels pvt.ltd.-SIMBA PASSION-2X1,609,0:12:30,A/c,07:00:00 PM,07:30:00 AM
Nagpur,Ahmednagar,saini travels pvt.ltd.,609,0:13:0,A/c,08:30:00 PM,09:30:00 AM
Nagpur,Ahmednagar,sanjay travels,609,0:13:0,Non A/c,10:00:00 PM,11:00:00 AM
Nagpur,Ahmednagar,saini travels pvt.ltd.-SIMBA PASSION-2X1,609,0:12:0,A/c,04:00:00 PM,04:00:00 AM
Nagpur,Ahmednagar,saini travels pvt.ltd.,609,0:11:45,A/c,09:15:00 PM,09:00:00 AM
Nagpur,Ahmednagar,Neeta Tours and Travels,609,0:12:0,Luxury A/C,08:00:00 PM,08:00:00 AM
Nagpur,Ahmednagar,saini travels pvt.ltd.,609,0:12:30,A/c,06:15:00 PM,06:45:00 AM
Nagpur,Ahmednagar,saini travels pvt.ltd.-SIMBA PASSION2X1,609,0:11:15,A/c,08:30:00 PM,07:45:00 AM
Nagpur,Ahmednagar,raj tour and travel-(2x1),609,0:12:0,A/c,04:30:00 PM,04:30:00 AM
Nagpur,Ahmednagar,raj tour and travel,609,0:12:0,Non A/c,08:00:00 PM,08:00:00 AM
Nagpur,Ahmednagar,verma travels-NON STOP2X1,609,0:14:0,A/c,08:45:00 PM,10:45:00 AM
Nagpur,Ahmednagar,Prasanna Purple (Prasanna Purple),609,0:13:0,2x1 Ac Sleeper - PURPLE,03:00:00 PM,04:00:00 AM
Nagpur,Ahmednagar,Prasanna Purple (Prasanna Purple),609,0:13:0,2x1 Ac Sleeper - PURPLE,08:00:00 PM,09:00:00 AM
Nagpur,Ahmednagar,raj tour and travel-(2x1),609,0:13:0,Non A/c,06:00:00 PM,07:00:00 AM
Nagpur,Ahmednagar,raj tour and travel,609,0:12:0,Volvo  A/c,06:30:00 PM,06:30:00 AM
Nagpur,Ahmednagar,Prasanna Purple (Prasanna Purple),609,0:12:30,Multi Axle Mercedes,04:30:00 PM,05:00:00 AM
Nagpur,Ahmednagar,saini travels pvt.ltd.,609,0:12:45,Non A/c,05:00:00 PM,05:45:00 AM
Nagpur,Ahmednagar,verma travels,609,0:14:0,A/c,05:00:00 PM,07:00:00 AM
Nagpur,Ahmednagar,Neeta Tours and Travels,609,0:12:0,Luxury A/C,07:00:00 PM,07:00:00 AM
Nagpur,Ahmednagar,saini travels pvt.ltd.,609,0:12:0,A/c,04:15:00 PM,04:15:00 AM
Nagpur,Ahmednagar,verma travels-vidarbha express,609,0:14:0,Non A/c,07:30:00 PM,09:30:00 AM
Nagpur,Ahmednagar,saini travels pvt.ltd.,609,0:13:0,Non A/c,03:00:00 PM,04:00:00 AM
Nagpur,Ahmednagar,sanjay travels-rajhans,609,0:12:0,A/c,04:30:00 PM,04:30:00 AM
Nagpur,Ahmednagar,Prasanna Purple (Prasanna Purple),609,0:13:0,2x1 Ac Sleeper - PURPLE,06:30:00 PM,07:30:00 AM
Nagpur,Ahmednagar,sanjay travels,609,0:13:0,Non A/c,03:30:00 PM,04:30:00 AM
Nagpur,Ahmednagar,Neeta Tours and Travels,609,0:12:0,B9R Multi-Axle Semi Sleeper Volvo A/C,04:30:00 PM,04:30:00 AM
Nagpur,Ahmednagar,sanjay travels- sai-shaan,609,0:12:0,Non A/c,06:00:00 PM,06:00:00 AM
Nagpur,Ahmednagar,saini travels pvt.ltd.,609,0:12:0,A/c,04:30:00 PM,04:30:00 AM
Nagpur,Rajnandgaon,Pooja Travels (Nagpur)-,212,0:5:0,Non A/c,11:30:00 AM,04:30:00 PM
Nagpur,Rajnandgaon,Indore Travels-,212,0:6:0,Non A/c,10:00:00 PM,04:00:00 AM
Nagpur,Rajnandgaon,Kanker Roadways,212,0:6:30,Non A/c,01:00:00 PM,07:30:00 PM
Nagpur,Rajnandgaon,Pooja Travels (Nagpur)-,212,0:5:0,Non A/c,10:30:00 PM,03:30:00 AM
Nagpur,Khamgaon,Baba Travels,297,0:7:26,Sleeper-A/C,07:00:00 PM,02:26:00 AM
Nagpur,Khamgaon,saini travels pvt.ltd.-non stop-2x1,297,0:6:0,A/c,09:00:00 PM,03:00:00 AM
Nagpur,Khamgaon,saini travels pvt.ltd.,297,0:7:0,A/c,10:00:00 PM,05:00:00 AM
Nagpur,Khamgaon,Baba Travels,297,0:7:26,Sleeper Non A/C,10:00:00 PM,05:26:00 AM
Nagpur,Khamgaon,Maharashtra Travels-DOLPHIN,297,0:6:0,Non A/c,10:00:00 PM,04:00:00 AM
Nagpur,Khamgaon,saini travels pvt.ltd.--NON STOP--,297,0:7:0,Non A/c,10:00:00 PM,05:00:00 AM
Nagpur,Khamgaon,sanjay travels,297,0:6:0,Non A/c,06:30:00 PM,12:30:00 AM
Nagpur,Khamgaon,saini travels pvt.ltd.-SIMBA passion-2X1,297,0:7:0,A/c,06:30:00 PM,01:30:00 AM
Nagpur,Khamgaon,Baba Travels,297,0:7:26,Non A/C Seater,11:00:00 PM,06:26:00 AM
Nagpur,Khamgaon,Maharashtra Travels-,297,0:7:0,Non A/c,04:45:00 PM,11:45:00 PM
Nagpur,Khamgaon,RTS Royal Star-SHREENATH,297,0:6:0,Non A/c,04:30:00 PM,10:30:00 PM
Nagpur,Khamgaon,Hans Travels Indore-,297,0:6:30,A/c,07:00:00 PM,01:30:00 AM
Nagpur,Khamgaon,Baba Travels,297,0:7:26,Sleeper-A/C,09:00:00 PM,04:26:00 AM
Nagpur,Khamgaon,RTS Royal Star-,297,0:6:0,A/c,06:30:00 PM,12:30:00 AM
Nagpur,Parli,sanjay travels,440,0:11:0,A/c,08:00:00 PM,07:00:00 AM
Nagpur,Parli,saini travels pvt.ltd.,440,0:11:0,Non A/c,07:30:00 PM,06:30:00 AM
Nagpur,Parli,saini travels pvt.ltd.,440,0:10:15,Non A/c,06:00:00 PM,04:15:00 AM
Nagpur,Jabalpur,National Travels (Nagpur)-NANDAN,274,0:7:0,Non A/c,11:30:00 PM,06:30:00 AM
Nagpur,Jabalpur,National Travels (Nagpur)-NANDAN,274,0:7:0,Non A/c,07:00:00 AM,02:00:00 PM
Nagpur,Jabalpur,National Travels (Nagpur)-vijayshree,274,0:7:0,A/c,11:30:00 PM,06:30:00 AM
Nagpur,Jabalpur,Pooja Travels (Nagpur)-,274,0:6:0,Non A/c,07:30:00 PM,01:30:00 AM
Nagpur,Jabalpur,National Travels (Nagpur)-NANDAN,274,0:7:0,Non A/c,09:30:00 PM,04:30:00 AM
Nagpur,Jabalpur,National Travels (Nagpur)-NANDAN,274,0:7:0,Non A/c,01:30:00 PM,08:30:00 PM
Nagpur,Jabalpur,National Travels (Nagpur)-NANDAN,274,0:7:0,Non A/c,09:00:00 AM,04:00:00 PM
Nagpur,Jabalpur,National Travels (Nagpur)-VIJAYSHREE,274,0:6:30,A/c,02:30:00 PM,09:00:00 PM
Nagpur,Jabalpur,National Travels (Nagpur)-NANDAN,274,0:7:0,Non A/c,11:30:00 AM,06:30:00 PM
Nagpur,Jabalpur,National Travels (Nagpur)-NANDAN,274,0:7:0,Non A/c,11:00:00 PM,06:00:00 AM
Nagpur,Jabalpur,National Travels (Nagpur)-NANDAN,274,0:7:0,Non A/c,05:00:00 PM,12:00:00 AM
Nagpur,Jabalpur,National Travels (Nagpur)-NANDAN,274,0:7:0,Non A/c,06:00:00 PM,01:00:00 AM
Nagpur,Jabalpur,National Travels (Nagpur)-NANDAN,274,0:7:0,Non A/c,10:30:00 PM,05:30:00 AM
Nagpur,Jabalpur,National Travels (Nagpur)-NANDAN,274,0:7:0,Non A/c,08:00:00 AM,03:00:00 PM
Nagpur,Jabalpur,National Travels (Nagpur)-NANDAN,274,0:7:0,Non A/c,04:00:00 PM,11:00:00 PM
Nagpur,Chindwada,kanker roadways,2,0:3:0,Non A/c,05:00:00 AM,08:00:00 AM
Nagpur,Dhule,saini travels pvt.ltd.-non stop-2x1,518,0:11:0,A/c,09:00:00 PM,08:00:00 AM
Nagpur,Dhule,Baba Travels,518,0:12:57,Sleeper-A/C,09:00:00 PM,09:57:00 AM
Nagpur,Surat,RTS Royal Star-SHREENATH,801,0:14:35,Non A/c,04:30:00 PM,07:05:00 AM
Nagpur,Surat,sanjay travels,801,0:17:0,Non A/c,05:00:00 PM,10:00:00 AM
Nagpur,Surat,Maharashtra Travels-,801,0:18:30,Non A/c,04:45:00 PM,11:15:00 AM
Nagpur,Erandol,saini travels pvt.ltd.-non stop-2x1,460,0:10:0,A/c,09:00:00 PM,07:00:00 AM
Nagpur,Amaravati,Prasanna(Nathkrupa)Travels (Prasanna Purple),154,0:3:30,2x1 Air Suspension Ac Sleeper,09:00:00 PM,12:30:00 AM
Nagpur,Amaravati,Baba Travels,154,0:3:51,Sleeper Non A/C,10:00:00 PM,01:51:00 AM
Nagpur,Amaravati,Prasanna Purple (Prasanna Purple),154,0:3:0,Multi Axle Mercedes,04:30:00 PM,07:30:00 PM
Nagpur,Amaravati,Neeta Tours and Travels,154,0:3:15,B9R Multi-Axle Semi Sleeper Volvo A/C,04:30:00 PM,07:45:00 PM
Nagpur,Amaravati,Baba Travels,154,0:3:51,Non A/C Seater,11:00:00 PM,02:51:00 AM
Nagpur,Amaravati,Prasanna Purple (Prasanna Purple),154,0:3:30,2x1 Ac Sleeper - PURPLE,05:00:00 PM,08:30:00 PM
Nagpur,Amaravati,Neeta Tours and Travels,154,0:3:45,Luxury A/C,05:45:00 PM,09:30:00 PM
Nagpur,Amaravati,Prasanna Purple (Prasanna Purple),154,0:3:30,2x1 Ac Sleeper - PURPLE,06:30:00 PM,10:00:00 PM
Nagpur,Amaravati,Prasanna Purple (Prasanna Purple),154,0:3:30,2x1 Ac Sleeper - PURPLE,08:00:00 PM,11:30:00 PM
Nagpur,Amaravati,Baba Travels,154,0:3:51,Sleeper-A/C,09:00:00 PM,12:51:00 AM
Nagpur,Amaravati,Baba Travels,154,0:3:51,Sleeper-A/C,07:00:00 PM,10:51:00 PM
Nagpur,Amaravati,Baba Travels,154,0:3:51,Sleeper-A/C,10:31:00 PM,02:22:00 AM
Nagpur,Amaravati,Prasanna Purple (Prasanna Purple),154,0:3:30,2x1 Ac Sleeper - PURPLE,03:00:00 PM,06:30:00 PM
Nagpur,Amaravati,Pranav Travels Corporation,154,0:1:30,A/c,09:15:00 PM,10:45:00 PM
Nagpur,Malkapur,sanjay travels,875,1:5:30,Non A/c,06:30:00 PM,12:00:00 AM
Nagpur,Malkapur,Baba Travels,875,0:21:53,Sleeper-A/C,07:00:00 PM,04:53:00 PM
Nagpur,Malkapur,Baba Travels,875,0:21:53,Sleeper Non A/C,10:00:00 PM,07:53:00 PM
Nagpur,Malkapur,saini travels pvt.ltd.-non stop-2x1,875,1:7:0,A/c,09:00:00 PM,04:00:00 AM
Nagpur,Malkapur,Baba Travels,875,0:21:53,Sleeper-A/C,09:00:00 PM,06:53:00 PM
Nagpur,Songadh,Maharashtra Travels-,695,0:16:10,Non A/c,04:45:00 PM,08:55:00 AM
Nagpur,Songadh,RTS Royal Star-SHREENATH,695,0:12:55,Non A/c,04:30:00 PM,05:25:00 AM
Vadodara,Mumbai,shree vijay maitreya travels line p. ltd,411,0:9:0,A/c,08:30:00 PM,05:30:00 AM
Vadodara,Mumbai,Paulo,411,0:8:10,Multi Axel Sleeper/Seater,03:45:00 PM,11:55:00 PM
Vadodara,Surat,Paulo,148,0:3:30,Multi Axel Sleeper/Seater,03:45:00 PM,07:15:00 PM
Tanuku,Tirupati,SVR Tours &  Travels,550,0:9:0,Volvo B9R Multi-Axle Semi Sleeper,07:30:00 PM,04:30:00 AM
Tanuku,Tirupati,SVR Tours &  Travels,550,0:9:30,Hi-Tech Non A/c Semi Sleeper Seating,05:30:00 PM,03:00:00 AM
Tanuku,Tirupati,SVR Tours &  Travels,550,0:8:30,Volvo B9R Multi-Axle Semi Sleeper,08:30:00 PM,05:00:00 AM
Tanuku,Tirupati,SVR Tours &  Travels,550,0:11:15,A/C SLEEPER,05:15:00 PM,04:30:00 AM
Tanuku ( Bypass ),Nellore,Sree Kaleswari Travels,210,0:5:15,A/C Sleeper,10:45:00 PM,04:00:00 AM
Tanuku,Raichur,SVR Tours &  Travels,613,0:13:0,Hi-Tech Non A/c,05:45:00 PM,06:45:00 AM
Tanuku,AmareshwarCamp,SVR Tours &  Travels,580,0:14:30,Hi-Tech Non A/c,05:45:00 PM,08:15:00 AM
Tanuku,Chittoor,SVR Tours &  Travels,618,0:10:30,Volvo B9R Multi-Axle Semi Sleeper,08:30:00 PM,07:00:00 AM
Tanuku,Chittoor,SVR Tours &  Travels,618,0:10:30,Hi-Tech Non A/c Semi Sleeper Seating,05:30:00 PM,04:00:00 AM
Tanuku,Sindhanur,SVR Tours &  Travels,703,0:15:0,Hi-Tech Non A/c,05:45:00 PM,08:45:00 AM
Tanuku,Bangalore,SVR Tours &  Travels,796,0:13:30,Volvo B9R Multi-Axle Semi Sleeper,08:30:00 PM,10:00:00 AM
Tanuku,Bangalore,SVR Tours &  Travels,796,0:13:30,Hi-Tech Non A/c Semi Sleeper Seating,05:30:00 PM,07:00:00 AM
Tanuku,Bangalore,SVR Tours &  Travels,796,0:12:30,Volvo B9R Multi-Axle Semi Sleeper,07:30:00 PM,08:00:00 AM
Tanuku,Bangalore,SVR Tours &  Travels,796,0:14:45,A/C SLEEPER,05:15:00 PM,08:00:00 AM
Tanuku,Hyderabad,Kaveri Kamakshi Travels,406,0:9:15,Hi-Tech Non A/c,08:45:00 PM,06:00:00 AM
Tanuku,Hyderabad,Orange Tours & Travels,406,0:9:15,"2+2, Air Suspension Hitech, Non-AC,",09:15:00 PM,06:30:00 AM
Tanuku,Hyderabad,SVR Tours &  Travels,406,0:12:0,Hi-Tech Non A/c,05:45:00 PM,05:45:00 AM
Tanuku,Hyderabad,SVR Tours &  Travels,406,0:9:30,Hi-Tech Non A/c,08:30:00 PM,06:00:00 AM
Tanuku,Hyderabad,SVR Tours &  Travels,406,0:9:30,Hi-Tech Non A/c,09:30:00 PM,07:00:00 AM
Tanuku,Hyderabad,Kaveri Kamakshi Travels,406,0:9:30,Hi-Tech Non A/c,10:00:00 PM,07:30:00 AM
Tanuku,Hyderabad,Kaveri Kamakshi Travels,406,0:8:45,A/C SLEEPER,10:15:00 PM,07:00:00 AM
Tanuku,Hyderabad,Dhanunjaya Tours,406,0:8:15,Hitech Non A/c,09:15:00 PM,05:30:00 AM
Tanuku,Hyderabad,SVR Tours &  Travels,406,0:9:45,Hi-Tech Non A/c,09:15:00 PM,07:00:00 AM
Tanuku,Hyderabad,Dhanunjaya Tours,406,0:8:0,2+1 A/C Classy Semi Sleeper,10:00:00 PM,06:00:00 AM
Tanuku,Hyderabad,SVR Tours &  Travels,406,0:7:45,Volvo Semi Sleeper,10:15:00 PM,06:00:00 AM
Tanuku,Hyderabad,Kaveri Kamakshi Travels,406,0:7:30,Volvo B9R Multi-Axle Semi Sleeper,10:30:00 PM,06:00:00 AM
Tanuku,Hyderabad,Kaveri Kamakshi Travels,406,0:10:0,Hi-Tech Non A/c,08:00:00 PM,06:00:00 AM
Tanuku,Hyderabad,SVR Tours &  Travels,406,0:8:30,Volvo Semi Sleeper,10:30:00 PM,07:00:00 AM
Tanuku,Visakhapatnam,Sree Kaleswari Travels,250,0:6:1,A/C Sleeper,11:59:00 PM,06:00:00 AM
Tanuku ( Bypass ),Visakhapatnam,Sree Kaleswari Travels,241,0:6:1,ISUZU,11:59:00 PM,06:00:00 AM
Tanuku,Manvi,SVR Tours &  Travels,660,0:14:0,Hi-Tech Non A/c,05:45:00 PM,07:45:00 AM
Tanuku ( Bypass ),Chennai,Sree Kaleswari Travels,360,0:9:0,Volvo B9R Multi-Axle Semi Sleeper,10:00:00 PM,07:00:00 AM
Tanuku ( Bypass ),Chennai,Sree Kaleswari Travels,410,0:10:15,A/C Sleeper,10:45:00 PM,09:00:00 AM
Tanuku ( Bypass ),Chennai,Kaveri Kamakshi Travels,360,0:9:0,Volvo B9R Multi-Axle Semi Sleeper,10:30:00 PM,07:30:00 AM
Tanuku ( Bypass ),Chennai,SRM Transports India Private Limited,588,0:14:42,Sleeper,11:00:00 PM,01:42:00 PM
Tanuku ( Bypass ),Chennai,SRM Transports India Private Limited,472,0:11:48,Volvo,10:45:00 PM,10:33:00 AM
Tanuku,Gangawati,SVR Tours &  Travels,751,0:16:0,Hi-Tech Non A/c,05:45:00 PM,09:45:00 AM
Coorg,Mysore,Ashwini Tours,119,0:4:15,"2+2, Seater, Non-AC, Video",08:00:00 PM,12:15:00 AM
Coorg,Bangalore,Poornima Tours,255,0:6:0,"2+2, Seater, Non-AC, Video",10:30:00 PM,04:30:00 AM
Coorg,Bangalore,Poornima Travels (Poornima Tours),255,0:6:0,"2+2, Seater, Non-AC, Video",10:30:00 PM,04:30:00 AM
Coorg,Bangalore,Ashwini Tours,255,0:7:20,"2+2, Seater, Non-AC, Video",10:00:00 PM,05:20:00 AM
Talikoti,Bangalore,VRL,532,0:9:30,Sleeper / Coach(N),06:30:00 PM,04:00:00 AM
Talikoti,Bangalore,VRL,532,0:9:30,New 2+2 Executive Air-Bus,06:00:00 PM,03:30:00 AM
Talikoti,Bangalore,Srs Travels (SRS Travels),532,0:11:0,"2+2, Air Suspension, Non-AC, Video",06:30:00 PM,05:30:00 AM
Talikoti,Bangalore,Srs Travels (SRS Travels),532,0:11:0,"2+1, Sleeper, Non-AC, Non-Video",06:45:00 PM,05:45:00 AM
Tindivanam,Marthandam,Kallada Travels,604,0:15:6,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:15:00 PM,01:21:00 PM
Tindivanam,Madurai,Kallada Travels,335,0:8:23,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:15:00 PM,06:38:00 AM
Tindivanam,Thirumankalam,Kallada Travels,361,0:9:2,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:15:00 PM,07:17:00 AM
Tindivanam,Sattur,Kallada Travels,417,0:10:26,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:15:00 PM,08:41:00 AM
Tindivanam,Perinthalmanna,Kallada Travels,485,0:12:8,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:00:00 PM,11:08:00 AM
Tindivanam,Kondotti,Kallada Travels,535,0:13:23,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:00:00 PM,12:23:00 PM
Tindivanam,Bangalore,Srs Travels (SRS Travels),270,0:6:0,"2+2, Executive AirBus, Non-AC, Video",11:00:00 PM,05:00:00 AM
Tindivanam,Bangalore,Srs Travels (SRS Travels),270,0:5:15,"2+1, Sleeper, Non-AC, Non-Video",11:15:00 PM,04:30:00 AM
Tindivanam,Valliyur,Kallada Travels,542,0:13:33,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:15:00 PM,11:48:00 AM
Tindivanam,Thakkalai,Kallada Travels,477,0:11:56,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:15:00 PM,10:11:00 AM
Tindivanam,Coimbatore,Kallada Travels,389,0:9:44,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:00:00 PM,08:44:00 AM
Tindivanam,Calicut,Kallada Travels,564,0:14:6,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:00:00 PM,01:06:00 PM
Tindivanam,Kozhikode,Kallada Travels,564,0:14:6,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:00:00 PM,01:06:00 PM
Tindivanam,Malapuram,Kallada Travels,513,0:12:50,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:00:00 PM,11:50:00 AM
Tindivanam,Viruthunagar,Kallada Travels,438,0:10:57,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:15:00 PM,09:12:00 AM
Tindivanam,Kovilpati,Kallada Travels,442,0:11:3,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:15:00 PM,09:18:00 AM
Tindivanam,Nagercoil,Kallada Travels,578,0:14:27,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:15:00 PM,12:42:00 PM
Tindivanam,Kazhakoottam,Kallada Travels,614,0:15:21,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:15:00 PM,01:36:00 PM
Tindivanam,Palakkad,Kallada Travels,426,0:10:39,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:00:00 PM,09:39:00 AM
Tindivanam,Thiruvananthapuram,Kallada Travels,643,0:16:5,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:15:00 PM,02:20:00 PM
Tindivanam,Trivandrum,Kallada Travels,643,0:16:5,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:15:00 PM,02:20:00 PM
Somnath,Veraval,SHREE HARI TRAVELS,5,0:0:30,Non A/c,09:35:00 PM,10:05:00 PM
Somnath,Junagadh,SHREE HARI TRAVELS,87,0:1:50,Non A/c,09:35:00 PM,11:25:00 PM
Somnath,Jetpur,SHREE HARI TRAVELS,119,0:2:50,Non A/c,09:35:00 PM,12:25:00 AM
Somnath,Keshod,SHREE HARI TRAVELS,49,0:1:25,Non A/c,09:35:00 PM,11:00:00 PM
Somnath,Ahmedabad,SHREE HARI TRAVELS,417,0:7:45,Non A/c,09:30:00 PM,05:15:00 AM
Somnath,Ahmedabad,SHREE HARI TRAVELS,417,0:8:0,Non A/c,09:15:00 PM,05:15:00 AM
Somnath,Ahmedabad,SHREE HARI TRAVELS,417,0:9:0,Non A/c,09:35:00 PM,06:35:00 AM
Somnath,Ahmedabad,SHREE HARI TRAVELS,417,0:7:45,Non A/c,09:25:00 PM,05:10:00 AM
Somnath,Gadu,SHREE HARI TRAVELS,27,0:0:40,Non A/c,09:35:00 PM,10:15:00 PM
Veerasigamani,Coimbatore,India Travel Service,371,0:8:30,2+2 Hitech Air Bus Non/AC,08:30:00 PM,05:00:00 AM
Digras,Washim,Vidarbha Express,90,0:2:15,Non A/c,06:00:00 PM,08:15:00 PM
Digras,Washim,Vidarbha Express,90,0:2:15,Non A/c,05:00:00 PM,07:15:00 PM
Digras,Washim,Vidarbha Express,90,0:2:15,Non A/c,03:00:00 PM,05:15:00 PM
Digras,Washim,Vidarbha Express,90,0:2:15,Non A/c,05:30:00 PM,07:45:00 PM
Digras,Washim,Vidarbha Express,90,0:2:15,Non A/c,06:30:00 PM,08:45:00 PM
Digras,Jalna,Vidarbha Express,233,0:5:0,Non A/c,06:30:00 PM,11:30:00 PM
Digras,Jalna,Vidarbha Express,233,0:5:0,Non A/c,06:00:00 PM,11:00:00 PM
Digras,Jalna,Vidarbha Express,233,0:5:50,Non A/c,05:00:00 PM,10:50:00 PM
Digras,Jalna,Vidarbha Express,233,0:5:0,Non A/c,05:30:00 PM,10:30:00 PM
Digras,Jalna,Vidarbha Express,233,0:5:0,Non A/c,03:00:00 PM,08:00:00 PM
Digras,Aurangabad,Vidarbha Express,290,0:6:0,Non A/c,05:30:00 PM,11:30:00 PM
Digras,Aurangabad,raj tour and travel-(2X1),290,0:8:0,Non A/c,07:00:00 PM,03:00:00 AM
Digras,Aurangabad,Vidarbha Express,290,0:7:15,Non A/c,05:00:00 PM,12:15:00 AM
Digras,Aurangabad,Vidarbha Express,290,0:6:0,Non A/c,03:00:00 PM,09:00:00 PM
Digras,Pusad,Vidarbha Express,30,0:0:45,Non A/c,03:00:00 PM,03:45:00 PM
Digras,Pusad,Vidarbha Express,30,0:0:45,Non A/c,06:30:00 PM,07:15:00 PM
Digras,Pusad,Vidarbha Express,30,0:0:45,Non A/c,06:00:00 PM,06:45:00 PM
Digras,Pusad,Vidarbha Express,30,0:0:45,Non A/c,05:30:00 PM,06:15:00 PM
Digras,Pusad,Vidarbha Express,30,0:0:45,Non A/c,05:00:00 PM,05:45:00 PM
Digras,Pune,raj tour and travel-(2X1),542,0:11:0,Non A/c,07:00:00 PM,06:00:00 AM
Digras,Ahmednagar,raj tour and travel-(2X1),420,0:10:0,Non A/c,07:00:00 PM,05:00:00 AM
Digras,Ahmednagar,Vidarbha Express,420,0:10:30,Non A/c,05:00:00 PM,03:30:00 AM
Digras,Malegaon,Vidarbha Express,278,0:6:57,Non A/c,05:00:00 PM,11:57:00 PM
Digras,Malegaon,Vidarbha Express,255,0:6:23,Non A/c,06:30:00 PM,12:53:00 AM
Digras,Malegaon,Vidarbha Express,324,0:8:6,Non A/c,03:00:00 PM,11:06:00 PM
Digras,Malegaon,Vidarbha Express,278,0:6:57,Non A/c,06:00:00 PM,12:57:00 AM
Digras,Malegaon,Vidarbha Express,301,0:7:32,Non A/c,05:30:00 PM,01:02:00 AM
Digras,Mehkar,Vidarbha Express,143,0:3:35,Non A/c,06:00:00 PM,09:35:00 PM
Digras,Mehkar,Vidarbha Express,143,0:3:35,Non A/c,05:30:00 PM,09:05:00 PM
Digras,Mehkar,Vidarbha Express,143,0:3:35,Non A/c,05:00:00 PM,08:35:00 PM
Digras,Mehkar,Vidarbha Express,143,0:3:35,Non A/c,03:00:00 PM,06:35:00 PM
